iter	RMSE
164	2.595917189
165	2.595885273
166	2.594320351
167	2.589727476
168	2.589439101
169	2.589336945
170	2.589122734
171	2.588932109
172	2.588574209
173	2.585955658
174	2.585548801
175	2.585111003
176	2.584475679
177	2.584059535
178	2.583953332
179	2.583803979
180	2.583685939
181	2.583633097
182	2.583529007
183	2.583451229
184	2.58313285
185	2.58308948
186	2.583025862
187	2.582866119
188	2.582377875
189	2.580402001
190	2.580069269
191	2.578967718
192	2.578397924
193	2.576842036
194	2.576745897
195	2.576715453
196	2.576571449
197	2.576521559
198	2.576461839
199	2.572245883
200	2.565569738
201	2.563204972
202	2.563001894
203	2.562894066
204	2.562842728
205	2.554781286
206	2.552249826
207	2.552051161
208	2.55194039
209	2.548727866
210	2.548431828
211	2.547695632
212	2.547671539
213	2.547614168
214	2.547494019
215	2.547480081
216	2.547463981
217	2.547384779
218	2.547211669
219	2.547123489
220	2.546217955
221	2.546191685
222	2.546154713
223	2.544053765
224	2.541999484
225	2.541320673
226	2.541239654
227	2.5410801
228	2.535786927
229	2.535753819
230	2.535251508
231	2.534927835
232	2.532433376
233	2.531193109
234	2.528234692
235	2.525397613
236	2.524316039
237	2.524265879
238	2.523943306
239	2.522951119
240	2.51957524
241	2.516188377
242	2.516088827
243	2.515180326
244	2.514459683
245	2.513507447
246	2.512701756
247	2.51267174
248	2.512534474
249	2.512412319
250	2.511778004
251	2.510500012
252	2.509345654
253	2.509287407
254	2.508630357
255	2.508576373
256	2.507236588
257	2.506971224
258	2.506644558
259	2.506510256
260	2.506371664
261	2.506237786
262	2.502573424
263	2.502482571
264	2.501738246
265	2.501370622
266	2.501332216
267	2.500035122
268	2.498089871
269	2.49780381
270	2.495461637
271	2.494927162
272	2.494518038
273	2.493635678
274	2.490593748
275	2.488252089
276	2.488116462
277	2.482982985
278	2.482607705
279	2.482404465
280	2.482268186
281	2.479628843
282	2.479544476
283	2.478109356
284	2.477782773
285	2.477312597
286	2.47693279
287	2.476802434
288	2.476658845
289	2.476296946
290	2.476099858
291	2.476067842
292	2.474923004
293	2.474411904
294	2.473135861
295	2.472955551
296	2.472590772
297	2.470307261
298	2.467952264
299	2.465712236
300	2.465536854
301	2.464983161
302	2.463887021
303	2.46135747
304	2.461216223
305	2.460145928
306	2.460018711
307	2.456336834
308	2.453563583
309	2.452593204
310	2.451144213
311	2.447756676
312	2.447146995
313	2.446536036
314	2.445934942
315	2.445547223
316	2.444443494
317	2.444130995
318	2.443973435
319	2.443408097
320	2.442981331
321	2.44092724
322	2.439870044
323	2.439797615
324	2.439482603
325	2.437086978
326	2.43492075
327	2.434095831
328	2.433967591
329	2.432764472
330	2.431850764
331	2.431826994
332	2.431059224
333	2.429951406
334	2.429831896
335	2.429476278
336	2.428507721
337	2.427187926
338	2.424030706
339	2.423710464
340	2.423448448
341	2.422697111
342	2.42248214
343	2.422378511
344	2.422315445
345	2.422216128
346	2.421473842
347	2.420014408
348	2.419927053
349	2.419836851
350	2.41930194
351	2.418626135
352	2.415479602
353	2.41495387
354	2.414858695
355	2.414472142
356	2.41409864
357	2.413711054
358	2.413115014
359	2.412849338
360	2.412215886
361	2.411950225
362	2.411867599
363	2.41145146
364	2.410914346
365	2.410817527
366	2.410783388
367	2.410734748
368	2.410654593
369	2.410448026
370	2.410078355
371	2.408997338
372	2.408374873
373	2.408236005
374	2.40794247
375	2.407860393
376	2.407647985
377	2.407334026
378	2.406215513
379	2.406122624
380	2.406038539
381	2.405709724
382	2.403450854
383	2.403225572
384	2.401287066
385	2.400377888
386	2.399933148
387	2.399497503
388	2.398904014
389	2.39796822
390	2.397893951
391	2.395861061
392	2.39516761
393	2.395025333
394	2.394900287
395	2.394779488
396	2.394435907
397	2.392752119
398	2.392683901
399	2.392619362
400	2.390907816
401	2.390837934
402	2.390245172
403	2.390153159
404	2.388188022
405	2.387308907
406	2.38718853
407	2.387147135
408	2.386590942
409	2.385997818
410	2.385689432
411	2.384987599
412	2.384698127
413	2.384561459
414	2.383526611
415	2.3834348
416	2.382298943
417	2.382168608
418	2.381346684
419	2.381274902
420	2.377740943
421	2.377458347
422	2.376411023
423	2.375960176
424	2.375903524
425	2.37324146
426	2.372853116
427	2.372721334
428	2.372577943
429	2.370796896
430	2.370742095
431	2.370348581
432	2.370277627
433	2.37000018
434	2.369896696
435	2.368281121
436	2.368232073
437	2.367881269
438	2.367592961
439	2.367093456
440	2.365947775
441	2.365665748
442	2.365591629
443	2.363626567
444	2.363203564
445	2.362868905
446	2.362031059
447	2.359958529
448	2.359677885
449	2.357530081
450	2.357250317
451	2.35606375
452	2.355971454
453	2.354013679
454	2.353746945
455	2.352434936
456	2.351732659
457	2.349716295
458	2.348083553
459	2.347407648
460	2.346482873
461	2.344960451
462	2.344306072
463	2.343833665
464	2.343575168
465	2.342896317
466	2.342848383
467	2.342482027
468	2.342198937
469	2.34008367
470	2.340034266
471	2.339799937
472	2.339150586
473	2.338862621
474	2.338202298
475	2.338064913
476	2.337209342
477	2.334797788
478	2.333856812
479	2.333300302
480	2.33140708
481	2.330755982
482	2.329718737
483	2.328543556
484	2.327779914
485	2.327721262
486	2.327644516
487	2.327509701
488	2.326433976
489	2.326339675
490	2.32629211
491	2.325887761
492	2.325653072
493	2.32511934
494	2.324451442
495	2.323460429
496	2.321951363
497	2.321910702
498	2.321666126
499	2.321067558
500	2.319846467
501	2.318586743
502	2.318240538
503	2.317352111
504	2.317168469
505	2.316299713
506	2.31612811
507	2.315907288
508	2.315789857
509	2.314993353
510	2.314559559
511	2.313426651
512	2.313061466
513	2.310824119
514	2.308689644
515	2.30811359
516	2.305722222
517	2.305128709
518	2.304311917
519	2.303601183
520	2.303556015
521	2.300699342
522	2.299642675
523	2.298220614
524	2.296115302
525	2.295336195
526	2.295290025
527	2.293700385
528	2.293108202
529	2.292933542
530	2.29273918
531	2.292692118
532	2.292600752
533	2.291822492
534	2.291735535
535	2.289897141
536	2.289636161
537	2.289240729
538	2.28858016
539	2.286815904
540	2.285489198
541	2.285177608
542	2.285135931
543	2.283566704
544	2.28353669
545	2.283482085
546	2.28179628
547	2.281769138
548	2.279765148
549	2.277941865
550	2.277128859
551	2.275875122
552	2.275596205
553	2.274289824
554	2.27356801
555	2.273284087
556	2.273044572
557	2.27200836
558	2.271982555
559	2.271926097
560	2.271218681
561	2.270016489
562	2.268517737
563	2.267619055
564	2.266053489
565	2.265163914
566	2.265147996
567	2.265104249
568	2.264842236
569	2.264289065
570	2.264239952
571	2.263795703
572	2.263250425
573	2.26229721
574	2.261908194
575	2.261861586
576	2.261482232
577	2.261130448
578	2.260371309
579	2.260281803
580	2.259961986
581	2.259237909
582	2.258493735
583	2.258417805
584	2.257690428
585	2.255622458
586	2.25480995
587	2.254375076
588	2.253878324
589	2.253575065
590	2.253499458
591	2.252050338
592	2.251244243
593	2.250131569
594	2.249596438
595	2.249547127
596	2.249460494
597	2.249286239
598	2.248283886
599	2.24788571
600	2.247324936
601	2.246936022
602	2.246375134
603	2.245888623
604	2.245821213
605	2.245615787
606	2.245057634
607	2.244632152
608	2.244614616
609	2.24444207
610	2.242485982
611	2.2419656
612	2.241436011
613	2.241101101
614	2.240456807
615	2.240390094
616	2.239948366
617	2.239124269
618	2.238612205
619	2.237886633
620	2.237200935
621	2.236696676
622	2.236399703
623	2.236036833
624	2.235527633
625	2.235243928
626	2.23517275
627	2.235154031
628	2.23328989
629	2.233267335
630	2.233200654
631	2.232917763
632	2.23286833
633	2.231923845
634	2.231887833
635	2.231236068
636	2.229840991
637	2.229804945
638	2.228369939
639	2.226564774
640	2.225780119
641	2.225764413
642	2.224732409
643	2.222989422
644	2.221724338
645	2.221062526
646	2.220956811
647	2.220921241
648	2.220866212
649	2.218970096
650	2.218741342
651	2.218044885
652	2.217441808
653	2.217416485
654	2.216919149
655	2.216566129
656	2.216189082
657	2.215438771
658	2.215348568
659	2.215009216
660	2.214879973
661	2.214837097
662	2.214466095
663	2.214432161
664	2.214283741
665	2.214234886
666	2.213789307
667	2.212143589
668	2.211822039
669	2.210188307
670	2.209344887
671	2.208506629
672	2.207563567
673	2.207179869
674	2.204953928
675	2.203689606
676	2.203311605
677	2.202366693
678	2.201610421
679	2.201600669
680	2.201227186
681	2.201182294
682	2.201128647
683	2.200526438
684	2.200469898
685	2.19927509
686	2.198619416
687	2.198304778
688	2.197823156
689	2.197794476
690	2.197679375
691	2.19616936
692	2.19613414
693	2.195962798
694	2.195931211
695	2.195857128
696	2.195679747
697	2.195005945
698	2.194994408
699	2.193769516
700	2.19336797
701	2.192986809
702	2.192394039
703	2.191849835
704	2.191580571
705	2.191077999
706	2.190942821
707	2.190737526
708	2.190394612
709	2.190367971
710	2.189782788
711	2.189588196
712	2.189039396
713	2.188754947
714	2.187618668
715	2.187023058
716	2.186039627
717	2.185897842
718	2.185136374
719	2.184896267
720	2.184594016
721	2.184097776
722	2.183675921
723	2.183313492
724	2.182801324
725	2.182470911
726	2.182455272
727	2.182439633
728	2.181923223
729	2.181344987
730	2.180837405
731	2.179102256
732	2.178785557
733	2.178489661
734	2.17828812
735	2.178275358
736	2.17708784
737	2.176473541
738	2.176426494
739	2.175685117
740	2.174946651
741	2.174699216
742	2.174604918
743	2.174592007
744	2.173974217
745	2.17362296
746	2.172889874
747	2.172243342
748	2.171178546
749	2.171011573
750	2.170065662
751	2.169934122
752	2.168968324
753	2.168731757
754	2.168596456
755	2.168420018
756	2.167538885
757	2.167336707
758	2.167217575
759	2.167109107
760	2.164690398
761	2.164610669
762	2.16319222
763	2.162211062
764	2.161948547
765	2.161919136
766	2.161752722
767	2.160901097
768	2.160825049
769	2.160335454
770	2.160289075
771	2.159714987
772	2.159279955
773	2.157695102
774	2.156707869
775	2.155543076
776	2.155375276
777	2.155211677
778	2.154009017
779	2.153620507
780	2.153186672
781	2.15296333
782	2.152506601
783	2.152392787
784	2.151807511
785	2.151263276
786	2.150303301
787	2.150139572
788	2.150026657
789	2.149456872
790	2.149436383
791	2.149312033
792	2.147833629
793	2.14666152
794	2.146221919
795	2.145774274
796	2.145657986
797	2.145454773
798	2.144864331
799	2.144812227
800	2.144593852
801	2.143606236
802	2.14249464
803	2.14183103
804	2.141301613
805	2.140482295
806	2.140051714
807	2.139719459
808	2.139575375
809	2.138236804
810	2.138192842
811	2.137566592
812	2.136179278
813	2.135809821
814	2.135782112
815	2.135030489
816	2.134545551
817	2.133253501
818	2.132602438
819	2.131917157
820	2.131882296
821	2.131025644
822	2.129962471
823	2.12952763
824	2.129357198
825	2.129110024
826	2.12838107
827	2.128012263
828	2.127507936
829	2.127456313
830	2.126356921
831	2.125937074
832	2.125656288
833	2.125517986
834	2.125420016
835	2.125179897
836	2.125141364
837	2.125112026
838	2.124693488
839	2.124271498
840	2.124242732
841	2.123843916
842	2.123734075
843	2.123139602
844	2.12298428
845	2.121983039
846	2.121032004
847	2.120839928
848	2.120401594
849	2.120377059
850	2.120345384
851	2.120197258
852	2.119125015
853	2.119006485
854	2.11896128
855	2.11893465
856	2.11879461
857	2.117867161
858	2.117810689
859	2.117562363
860	2.117055156
861	2.116177349
862	2.115733235
863	2.115537165
864	2.115147314
865	2.114869651
866	2.114620784
867	2.114432553
868	2.114398901
869	2.114052914
870	2.113551898
871	2.112739082
872	2.111589532
873	2.111470384
874	2.111048424
875	2.110903036
876	2.110602448
877	2.110401011
878	2.110250165
879	2.110209142
880	2.110063044
881	2.109984773
882	2.109849422
883	2.109277397
884	2.108509015
885	2.108361559
886	2.108279438
887	2.107955952
888	2.10748653
889	2.106913079
890	2.106815616
891	2.106493669
892	2.106105477
893	2.105891911
894	2.105685448
895	2.105629238
896	2.104953024
897	2.104537932
898	2.103969368
899	2.10335884
900	2.103181183
901	2.103126345
902	2.102951417
903	2.102915487
904	2.102424189
905	2.101401298
906	2.100775873
907	2.10075065
908	2.100555541
909	2.100162647
910	2.100068016
911	2.100049011
912	2.099878611
913	2.099763714
914	2.099249651
915	2.098779921
916	2.098315006
917	2.097932517
918	2.09735711
919	2.096969983
920	2.096744853
921	2.096454184
922	2.094893739
923	2.094884869
924	2.094312108
925	2.093957676
926	2.09390378
927	2.093413983
928	2.09313679
929	2.092758747
930	2.092037849
931	2.091894692
932	2.091537613
933	2.091277348
934	2.091129072
935	2.090345723
936	2.089971324
937	2.089856146
938	2.089821177
939	2.088943916
940	2.088129825
941	2.087304142
942	2.086341982
943	2.085884323
944	2.085104087
945	2.084982304
946	2.084628464
947	2.083748885
948	2.083295149
949	2.083222215
950	2.082085916
951	2.081632281
952	2.081291956
953	2.080350633
954	2.080130255
955	2.079321782
956	2.079248575
957	2.079227857
958	2.079038142
959	2.078813851
960	2.078238383
961	2.077769136
962	2.077349539
963	2.077312637
964	2.076908454
965	2.075440477
966	2.075253533
967	2.074784275
968	2.074233831
969	2.07264404
970	2.071558677
971	2.070759684
972	2.07058375
973	2.069022884
974	2.067424959
975	2.067142085
976	2.066739908
977	2.065791755
978	2.065418968
979	2.065021455
980	2.064529072
981	2.064214198
982	2.063863866
983	2.063699682
984	2.063672272
985	2.063287429
986	2.062605808
987	2.061952597
988	2.061936844
989	2.061430573
990	2.06100785
991	2.06085606
992	2.059284413
993	2.057993128
994	2.057642071
995	2.057234559
996	2.056474104
997	2.056027336
998	2.054881625
999	2.054809825
