iter	RMSE
215	585.7383313
216	585.5838679
217	585.4787212
218	585.3225542
219	585.2232767
220	585.0927996
221	584.9604013
222	584.8797408
223	584.7555472
224	584.6280494
225	584.5547932
226	584.3240168
227	584.2501741
228	584.043322
229	583.9371371
230	583.7344915
231	583.695274
232	583.6578987
233	583.4913375
234	583.2584431
235	583.1527142
236	583.0059369
237	582.9947096
238	582.8063409
239	582.7100756
240	582.5053876
241	582.3758175
242	582.2918084
243	582.1269358
244	582.0479661
245	581.9384643
246	581.9292327
247	581.801233
248	581.6729292
249	581.5890137
250	581.4167282
251	581.2266445
252	581.1375119
253	580.9270222
254	580.9027168
255	580.8501948
256	580.7896859
257	580.7312758
258	580.636017
259	580.4968746
260	580.4751511
261	580.3466746
262	580.2383741
263	580.1726964
264	580.0164879
265	579.9031595
266	579.7963319
267	579.7870159
268	579.6682496
269	579.6388334
270	579.5637111
271	579.3274162
272	579.2242461
273	579.1028651
274	578.993075
275	578.9408644
276	578.8132334
277	578.7380582
278	578.6347986
279	578.4763711
280	578.3726971
281	578.2740218
282	578.2008368
283	578.0789924
284	578.0557591
285	577.9810161
286	577.84724
287	577.646891
288	577.5901338
289	577.4475788
290	577.3714737
291	577.2558689
292	577.0997746
293	576.9432213
294	576.7504559
295	576.6572364
296	576.6229841
297	576.4825611
298	576.3633141
299	576.3156758
300	576.1991841
301	576.1290566
302	576.0479604
303	576.0072294
304	575.963698
305	575.9142842
306	575.8047547
307	575.6674712
308	575.6503448
309	575.5038083
310	575.4036084
311	575.2824695
312	575.2099692
313	575.090369
314	575.0006669
315	574.8476476
316	574.7485795
317	574.579612
318	574.4337247
319	574.3722083
320	574.2754637
321	574.109594
322	574.0509566
323	573.901873
324	573.7722133
325	573.6809389
326	573.5793786
327	573.3573715
328	573.3289248
329	573.2797027
330	573.1911893
331	573.132539
332	573.0822679
333	573.0690222
334	572.963723
335	572.8832982
336	572.7666828
337	572.6828518
338	572.5507736
339	572.4960591
340	572.3981475
341	572.2761078
342	572.0774167
343	572.0037928
344	571.9181346
345	571.8091156
346	571.6089792
347	571.5529017
348	571.4048565
349	571.3648062
350	571.21931
351	571.0948671
352	571.0235407
353	570.9725986
354	570.7889202
355	570.75484
356	570.6926671
357	570.60169
358	570.535996
359	570.4562632
360	570.3061567
361	570.2600084
362	570.1214477
363	570.021647
364	569.9871212
365	569.8510791
366	569.7179033
367	569.6300597
368	569.5669529
369	569.5060815
370	569.4271312
371	569.3126593
372	569.2742083
373	569.1418432
374	569.0225714
375	568.9807633
376	568.927056
377	568.8073987
378	568.7579759
379	568.6655359
380	568.6434985
381	568.6155968
382	568.5054873
383	568.4614627
384	568.3426156
385	568.2632865
386	568.0952036
387	567.9669739
388	567.8861533
389	567.8193031
390	567.7635475
391	567.6644653
392	567.4952711
393	567.4473979
394	567.3026222
395	567.1757487
396	567.1062858
397	567.0043659
398	566.9513932
399	566.8835994
400	566.6924892
401	566.621149
402	566.4761593
403	566.4050261
404	566.3012565
405	566.2604856
406	566.1793045
407	566.0902067
408	566.0699784
409	566.002952
410	565.8989076
411	565.8420628
412	565.741982
413	565.7174066
414	565.5770071
415	565.5511782
416	565.5123274
417	565.3150986
418	565.2567241
419	565.195481
420	565.0351692
421	564.9370673
422	564.8594758
423	564.7701816
424	564.6936272
425	564.6046562
426	564.5127467
427	564.4642249
428	564.3558702
429	564.3520577
430	564.2480328
431	564.102629
432	563.9907946
433	563.9006062
434	563.7774204
435	563.7216015
436	563.6011251
437	563.5851646
438	563.3320351
439	563.2516306
440	563.096033
441	562.9912469
442	562.934654
443	562.8414882
444	562.7838357
445	562.6827526
446	562.5687358
447	562.5548231
448	562.5053252
449	562.4629808
450	562.3959751
451	562.3110553
452	562.247763
453	562.0816306
454	562.02279
455	561.940425
456	561.7952981
457	561.712939
458	561.6736287
459	561.5541823
460	561.4877021
461	561.3803595
462	561.3158731
463	561.2239189
464	561.1328102
465	560.9970707
466	560.9559411
467	560.9137799
468	560.8275486
469	560.7423839
470	560.6257759
471	560.5129369
472	560.4415807
473	560.4314788
474	560.2978752
475	560.2145752
476	560.2015953
477	560.145755
478	560.0969005
479	559.9950211
480	559.920111
481	559.7320214
482	559.6245948
483	559.5622564
484	559.4900577
485	559.4559095
486	559.4318948
487	559.3225464
488	559.2509531
489	559.1041718
490	559.0429751
491	558.9129823
492	558.836358
493	558.7244754
494	558.6314492
495	558.611201
496	558.5643124
497	558.4975736
498	558.4407459
499	558.302351
500	558.2539109
501	558.1617372
502	557.9842998
503	557.9167828
504	557.8610345
505	557.7869129
506	557.6971873
507	557.5723761
508	557.4997398
509	557.4834063
510	557.3966868
511	557.3864386
512	557.2542553
513	557.1508374
514	557.1116545
515	557.0748012
516	556.9735676
517	556.8394001
518	556.7371692
519	556.6683407
520	556.5920294
521	556.5193434
522	556.4203642
523	556.2533129
524	556.1484823
525	556.1241037
526	556.1193816
527	556.0176436
528	555.9479746
529	555.8372086
530	555.7291666
531	555.6508293
532	555.5673816
533	555.4694372
534	555.3696211
535	555.2243175
536	555.1041812
537	555.047526
538	554.9138095
539	554.83101
540	554.7581032
541	554.728965
542	554.668451
543	554.6166244
544	554.5175851
545	554.4359503
546	554.2801036
547	554.2124486
548	554.1605912
549	554.036853
550	554.0009652
551	553.97065
552	553.889365
553	553.8263625
554	553.8044792
555	553.7253816
556	553.6593778
557	553.6190687
558	553.528253
559	553.4245709
560	553.3346465
561	553.238516
562	553.1076294
563	552.9655838
564	552.9172015
565	552.8222635
566	552.7176043
567	552.6020571
568	552.5021523
569	552.4413684
570	552.3468469
571	552.2991841
572	552.2391598
573	552.1538505
574	552.0803922
575	552.0323
576	551.9375107
577	551.9122533
578	551.8181983
579	551.751564
580	551.667309
581	551.6048396
582	551.5341588
583	551.4699512
584	551.3989185
585	551.2909503
586	551.2454053
587	551.1387076
588	551.022427
589	550.9337482
590	550.8192988
591	550.6958094
592	550.4798838
593	550.4113432
594	550.2822268
595	550.2640715
596	550.187147
597	550.1335266
598	550.0499199
599	549.9613218
600	549.8457962
601	549.7633054
602	549.671752
603	549.5850593
604	549.5107542
605	549.4380695
606	549.4053697
607	549.3351306
608	549.2833464
609	549.1950085
610	549.1122322
611	548.9868555
612	548.7722079
613	548.6477968
614	548.574762
615	548.4704569
616	548.4054995
617	548.2906411
618	548.2286769
619	548.1695214
620	548.0511535
621	547.9746836
622	547.9329522
623	547.8284951
624	547.7639579
625	547.7157335
626	547.5936351
627	547.4945576
628	547.4067062
629	547.2905354
630	547.1276251
631	547.1060487
632	547.0183393
633	546.9602294
634	546.8777265
635	546.7992109
636	546.7727779
637	546.6974261
638	546.5947949
639	546.4711627
640	546.3786758
641	546.3587609
642	546.281547
643	546.2083659
644	546.1612262
645	546.0580671
646	546.0265249
647	545.9652991
648	545.8667761
649	545.7885861
650	545.7079498
651	545.6329563
652	545.5735783
653	545.4983691
654	545.432817
655	545.290394
656	545.2081657
657	545.1238747
658	545.0142857
659	544.93265
660	544.895414
661	544.8382734
662	544.7823668
663	544.7619651
664	544.7336296
665	544.596944
666	544.551398
667	544.4659485
668	544.3629512
669	544.2679069
670	544.2121787
671	544.0764747
672	544.0204494
673	543.9771362
674	543.9516507
675	543.8761487
676	543.7875143
677	543.7460673
678	543.6673838
679	543.622844
680	543.5489473
681	543.4740894
682	543.3222168
683	543.2107363
684	543.1044545
685	543.0437987
686	542.9649554
687	542.8954454
688	542.8295179
689	542.7892558
690	542.7881101
691	542.6867708
692	542.6107879
693	542.510154
694	542.415447
695	542.3567005
696	542.2814628
697	542.1347621
698	542.0810739
699	541.9565409
700	541.8435302
701	541.7849372
702	541.7385858
703	541.6589798
704	541.5962737
705	541.5280638
706	541.4832087
707	541.4441331
708	541.4137769
709	541.3334114
710	541.2392625
711	541.1567574
712	541.0962177
713	541.011111
714	540.9346973
715	540.8309071
716	540.7622803
717	540.7538144
718	540.7137343
719	540.6188246
720	540.4914604
721	540.4188746
722	540.3546354
723	540.2667184
724	540.2048912
725	540.1583293
726	540.1145154
727	540.0653992
728	539.9531082
729	539.8853082
730	539.7311529
731	539.7034922
732	539.6144746
733	539.515159
734	539.4476933
735	539.4172617
736	539.3277372
737	539.2146054
738	539.1275973
739	539.0290583
740	538.8835171
741	538.8022077
742	538.7176966
743	538.6534898
744	538.5450449
745	538.5068984
746	538.446953
747	538.4080074
748	538.2760258
749	538.1937213
750	538.1650862
751	538.0684694
752	538.0063223
753	537.8943498
754	537.8158704
755	537.7333885
756	537.6445203
757	537.5591964
758	537.5076706
759	537.4507816
760	537.3388897
761	537.2944167
762	537.2535555
763	537.1822285
764	537.1467629
765	537.0457763
766	536.9641507
767	536.9016072
768	536.7806758
769	536.7127485
770	536.5849705
771	536.4788623
772	536.3928194
773	536.2878093
774	536.1916305
775	536.142181
776	536.0946965
777	535.9947617
778	535.8940177
779	535.8701503
780	535.852574
781	535.8071434
782	535.7511738
783	535.7183317
784	535.64218
785	535.5485203
786	535.4725698
787	535.4076627
788	535.3499382
789	535.2887151
790	535.1927171
791	535.1777713
792	535.064803
793	535.0351945
794	534.9663644
795	534.926687
796	534.8880765
797	534.8254985
798	534.7520373
799	534.710597
800	534.6475031
801	534.5853082
802	534.5773346
803	534.4835175
804	534.3578399
805	534.231819
806	534.1792442
807	534.086358
808	533.9274063
809	533.8149611
810	533.7272743
811	533.6474865
812	533.605473
813	533.4914613
814	533.3663511
815	533.2450586
816	533.1696161
817	533.1391263
818	533.0271969
819	532.9610448
820	532.9040322
821	532.8888495
822	532.8547394
823	532.7814904
824	532.7244944
825	532.6964348
826	532.6213635
827	532.54647
828	532.3802216
829	532.3165329
830	532.2588326
831	532.1723001
832	532.1162164
833	532.0829616
834	531.9835951
835	531.9034582
836	531.821785
837	531.7276752
838	531.6354291
839	531.5958831
840	531.532617
841	531.4580076
842	531.4064196
843	531.2519422
844	531.1557209
845	531.1282645
846	531.0512812
847	530.8751353
848	530.8141696
849	530.7083876
850	530.6999948
851	530.6532766
852	530.5999507
853	530.5564797
854	530.4674457
855	530.4248558
856	530.3683339
857	530.2646537
858	530.1553396
859	530.1081745
860	530.0418619
861	529.9996068
862	529.8775255
863	529.7868164
864	529.7450169
865	529.7006669
866	529.6476068
867	529.6075927
868	529.5551283
869	529.5015684
870	529.434075
871	529.4080348
872	529.361702
873	529.3251423
874	529.2426833
875	529.1710136
876	529.1352052
877	529.0702989
878	529.0057123
879	528.9726323
880	528.9301272
881	528.8609918
882	528.8070171
883	528.7468617
884	528.6662262
885	528.6117539
886	528.5651754
887	528.4921457
888	528.3770332
889	528.2854269
890	528.2135645
891	528.1389417
892	528.0873208
893	528.0361244
894	527.9537981
895	527.9053315
896	527.8617798
897	527.8225674
898	527.7256275
899	527.6209861
900	527.5646622
901	527.4850921
902	527.4538679
903	527.4263733
904	527.3636141
905	527.2673929
906	527.2475267
907	527.1828699
908	527.1384656
909	527.087672
910	527.0522864
911	527.0043309
912	526.9190447
913	526.852664
914	526.812933
915	526.7674395
916	526.6603159
917	526.6017166
918	526.5448289
919	526.4908775
920	526.4428563
921	526.3569902
922	526.3081163
923	526.2394285
924	526.2195914
925	526.1513718
926	526.105027
927	526.0577974
928	526.0095234
929	525.9815023
930	525.862589
931	525.8068102
932	525.7556483
933	525.7081809
934	525.6795143
935	525.6439446
936	525.598564
937	525.5858499
938	525.5337598
939	525.5028928
940	525.406684
941	525.3209415
942	525.2976514
943	525.2736833
944	525.2343373
945	525.168148
946	525.1301659
947	525.109075
948	524.9953885
949	524.9574858
950	524.8892768
951	524.8353727
952	524.7991083
953	524.7361328
954	524.7021493
955	524.6590564
956	524.5997017
957	524.5729282
958	524.5357983
959	524.36441
960	524.2972902
961	524.2539501
962	524.1435936
963	524.0781879
964	523.984232
965	523.931193
966	523.856736
967	523.7260569
968	523.6933464
969	523.6634196
970	523.5849164
971	523.5040758
972	523.4323961
973	523.3796037
974	523.2933049
975	523.2458812
976	523.155951
977	523.1072697
978	523.0093117
979	522.9680196
980	522.8967884
981	522.8332149
982	522.7525728
983	522.671978
984	522.6178835
985	522.5471609
986	522.4718876
987	522.4367121
988	522.3860238
989	522.2797828
990	522.2325874
991	521.9811049
992	521.9219377
993	521.8174873
994	521.7981392
995	521.7385236
996	521.6553448
997	521.6035131
998	521.5308366
999	521.4870923
