iter	RMSE
581	485.5890557
582	485.3564613
583	485.2671403
584	485.0120891
585	484.8065242
586	484.6410679
587	484.5546527
588	484.4356673
589	484.3263408
590	484.2073777
591	483.9654016
592	483.7548435
593	483.6471314
594	483.541293
595	483.3108405
596	482.9700398
597	482.8082177
598	482.5682407
599	482.5530861
600	482.4709087
601	482.3150727
602	482.0803912
603	481.8761185
604	481.6759083
605	481.6054677
606	481.5144984
607	481.394223
608	481.3256762
609	481.0212296
610	480.975149
611	480.7979604
612	480.722726
613	480.5509128
614	480.5183708
615	480.2803793
616	480.1743312
617	479.7877544
618	479.6528284
619	479.0477121
620	478.8922647
621	478.7587114
622	478.674659
623	478.6040033
624	478.425927
625	478.321801
626	478.3035307
627	477.9998437
628	477.8561069
629	477.8025544
630	477.7611195
631	477.6018932
632	477.5339989
633	477.4734999
634	477.3343571
635	477.0230428
636	476.9202032
637	476.8464003
638	476.540363
639	476.467461
640	476.2480522
641	476.1946643
642	476.0927542
643	475.9425183
644	475.275651
645	475.1401822
646	475.1251476
647	474.9854986
648	474.9516298
649	474.799665
650	474.6515228
651	474.5154001
652	474.2133954
653	474.1580878
654	474.0944531
655	474.0538627
656	474.011849
657	473.8811949
658	473.7546151
659	473.5046855
660	473.4694055
661	473.2990875
662	473.1979156
663	472.8443784
664	472.746704
665	472.4407045
666	472.2014254
667	472.0347542
668	471.723355
669	471.6068836
670	471.5136709
671	471.4250361
672	471.1730427
673	470.9247051
674	470.5396772
675	470.2139587
676	470.1718572
677	470.0296141
678	469.9517926
679	469.7392858
680	469.5118474
681	469.3580114
682	469.2671772
683	469.2071717
684	469.0553503
685	468.8831395
686	468.5739081
687	468.5476552
688	468.307307
689	468.0462563
690	467.8942346
691	467.6913746
692	467.6471634
693	467.5722411
694	467.5057419
695	467.3047785
696	466.9561384
697	466.7803911
698	466.5240931
699	466.4580482
700	466.4257728
701	466.2333854
702	466.21664
703	466.1499714
704	466.1099864
705	466.0446485
706	465.944745
707	465.6920534
708	465.6408762
709	465.4172985
710	465.2550007
711	465.1581254
712	465.1129142
713	465.0412515
714	464.8442981
715	464.709455
716	464.5611867
717	464.4811662
718	464.1803887
719	464.0553193
720	463.5148309
721	463.3874283
722	463.1156251
723	462.9402617
724	462.8892919
725	462.8271001
726	462.5800104
727	462.5314742
728	462.384579
729	462.2617951
730	462.2009663
731	461.924561
732	461.6632462
733	461.5690809
734	461.4398509
735	461.3890162
736	461.2146933
737	461.1201077
738	461.0915541
739	460.9031249
740	460.7235585
741	460.6127262
742	460.3873193
743	460.2278913
744	460.0780655
745	459.9819775
746	459.8433759
747	459.7892802
748	459.6770737
749	459.4718884
750	459.268628
751	459.112346
752	458.9583512
753	458.8551014
754	458.8003336
755	458.660342
756	458.5222107
757	458.2074118
758	458.023592
759	457.9752815
760	457.6900182
761	457.5778411
762	457.418976
763	457.2032434
764	457.1616202
765	456.8885535
766	456.7142572
767	456.547786
768	456.2694907
769	456.1618906
770	456.0451391
771	455.9337499
772	455.8552067
773	455.6767388
774	455.5506947
775	455.4949265
776	455.3471101
777	455.0579554
778	454.9673008
779	454.8984849
780	454.705747
781	454.5208417
782	454.4650469
783	454.0809288
784	454.0323199
785	453.7076532
786	453.5939691
787	453.4465004
788	453.3965235
789	453.0596986
790	452.6837508
791	452.547634
792	452.4462268
793	452.3038054
794	452.1678113
795	451.7884649
796	451.4633709
797	451.2775159
798	451.0563725
799	450.9130067
800	450.8860008
801	450.7749802
802	450.5378646
803	450.4323756
804	450.1531998
805	449.9257086
806	449.8628918
807	449.7423092
808	449.5300857
809	449.3692955
810	449.2687419
811	449.1637025
812	449.1402784
813	448.8142641
814	448.6977061
815	448.4742422
816	448.2337971
817	448.0897369
818	447.8880891
819	447.6493737
820	447.5011051
821	447.2428576
822	447.1609448
823	447.0814467
824	447.0262639
825	446.8302236
826	446.6542491
827	446.5546673
828	446.3226117
829	446.2569649
830	445.9904606
831	445.894073
832	445.7061557
833	445.6008877
834	445.2990265
835	445.2089853
836	445.0063455
837	444.9010801
838	444.8359381
839	444.6455076
840	444.4696686
841	444.2457159
842	444.1669167
843	443.921993
844	443.8734326
845	443.6958157
846	443.5677256
847	443.4756963
848	443.3632025
849	443.3139382
850	443.2197583
851	443.0374949
852	442.9246245
853	442.8446152
854	442.8018097
855	442.7630981
856	442.5607707
857	442.4841365
858	442.3668444
859	442.2429409
860	442.172567
861	442.0971003
862	442.0614326
863	441.9694347
864	441.8518371
865	441.6878327
866	441.6024442
867	441.5655074
868	441.3518021
869	441.2635879
870	441.0968604
871	441.0639696
872	440.9105374
873	440.8462125
874	440.7623559
875	440.713595
876	440.6489456
877	440.5175454
878	440.4979547
879	440.2849104
880	440.2128039
881	440.0936107
882	440.0511683
883	440.0062372
884	439.8562667
885	439.5634693
886	439.118642
887	439.0675024
888	438.9691879
889	438.9550983
890	438.8485374
891	438.6645679
892	438.5310974
893	438.4778685
894	438.3986715
895	438.2981758
896	438.1663572
897	438.0354878
898	437.9833117
899	437.8670731
900	437.768203
901	437.7029966
902	437.610501
903	437.3078455
904	437.2034574
905	437.176224
906	437.1559155
907	437.1157108
908	436.9638989
909	436.8500104
910	436.8012548
911	436.7023432
912	436.5679724
913	436.3392662
914	436.1879501
915	436.1474516
916	435.9776289
917	435.6945951
918	435.5676264
919	435.4588471
920	435.4367566
921	435.2746863
922	435.0727535
923	434.8792988
924	434.8035739
925	434.7300044
926	434.6317544
927	434.4845053
928	434.4342765
929	434.2949743
930	434.2393227
931	434.128704
932	434.0493582
933	433.8635885
934	433.6120549
935	433.5921109
936	433.3280349
937	433.0081878
938	432.9700169
939	432.7659043
940	432.6511938
941	432.5301901
942	432.4157174
943	432.2395171
944	431.8380571
945	431.7573502
946	431.5792013
947	431.5563699
948	431.5390153
949	431.2949273
950	431.245669
951	431.146455
952	430.9432523
953	430.9282027
954	430.8854964
955	430.7802759
956	430.6172679
957	430.5518781
958	430.4660202
959	430.3473444
960	430.2693173
961	430.1409731
962	430.1053808
963	429.9631906
964	429.6215733
965	429.3255998
966	429.2280137
967	429.1635026
968	429.1272396
969	428.9901817
970	428.8322317
971	428.7805608
972	428.6791688
973	428.6032714
974	428.4839702
975	428.3988603
976	428.0449957
977	428.0251744
978	427.9567648
979	427.8718858
980	427.7758275
981	427.6950564
982	427.6308958
983	427.5558635
984	427.5267153
985	427.5030771
986	427.4150459
987	427.364158
988	427.2660332
989	427.2398344
990	427.0648291
991	427.0068825
992	426.8455034
993	426.7473923
994	426.7066287
995	426.6687894
996	426.5612469
997	426.4068789
998	426.1476843
999	426.0496226
